player,team,opp,is_home,pred_fg3a,pred_rate,pred_fg3,baseline_fg3,delta_fg3,p_over_baseline_2
Stephen Curry,GSW,MEM,1,8.815729266021744,0.32108543150000074,2.8306022353677767,1.2062281355737798,1.6243740997939968,0.31487810907553837
Moses Moody,GSW,MEM,1,7.848753930564513,0.3228763499040141,2.5341770203954535,1.2394239423942395,1.294753078001214,0.24975399435394663
Jaylen Wells,MEM,GSW,0,6.371253930564513,0.32504428304033156,2.0709396659282366,1.2626582278481013,0.8082814380801353,0.15589900137921386
Draymond Green,GSW,MEM,1,6.142060935351514,0.32356213517994825,1.987338350647686,1.2652238408580883,0.7221145097895978,0.14059904497335862
Ty Jerome,MEM,GSW,0,5.219106285221027,0.32356213517994825,1.6887051733772036,1.222079589216945,0.4666255841602587,0.09150718334831254
Cam Spencer,MEM,GSW,0,4.818753930564512,0.32914853688839185,1.5860858058704965,1.2826735218508998,0.30341228401959675,0.0769074206204432
Olivier-Maxence Prosper(TW),MEM,GSW,0,4.861378740480153,0.3229668459738836,1.5700641588973658,1.2327044025157232,0.3373597563816426,0.07474177330629361
De'Anthony Melton,GSW,MEM,1,4.661450780329689,0.3267026096661208,1.5229081347638846,0.0,1.5229081347638846,0.44981234986430074
Gui Santos,GSW,MEM,1,4.607269475921898,0.32504428304033156,1.4975666035746376,1.240740740740741,0.25682586283389663,0.06533740875398342
Al Horford,GSW,MEM,1,4.316523280207262,0.32439488627017543,1.4002580785653993,1.238834487700024,0.1614235908653754,0.05375435998960698
Brandin Podziemski,GSW,MEM,1,4.147578749820053,0.3278497258603483,1.3597825561127106,0.0,1.3597825561127106,0.39420466353432315
GG Jackson II,MEM,GSW,0,4.192898113327402,0.32356213517994825,1.3566630661401908,1.222523360705473,0.13413970543471776,0.04895918925414933
Santi Aldama,MEM,GSW,0,4.180137445624407,0.3228763499040141,1.3496675205402977,1.2361111111111112,0.11355640942918654,0.04821265363652838
Cedric Coward,MEM,GSW,0,4.2378958371223785,0.31451972576651765,1.3329018365187972,1.2575230606381371,0.07537877588066011,0.04644938013917499
Kentavious Caldwell-Pope,MEM,GSW,0,3.4410655572332054,0.3221195699194834,1.1084345573607075,1.2380952380952381,-0.12966068073453063,0.02636918085306139
Scotty Pippen Jr.,MEM,GSW,0,3.503350218690232,0.31065444181853547,1.0883313066820581,1.2578995044492993,-0.1695681977672412,0.02488885114989503
Jahmai Mashack(TW),MEM,GSW,0,3.1440528817585762,0.32356213517994825,1.0172964635404742,1.2237224761113419,-0.20642601257086768,0.020067054001997486
