player,team,opp,is_home,pred_fg3a,pred_rate,pred_fg3,baseline_fg3,delta_fg3,p_over_baseline_2
Isaiah Joe,OKC,ORL,1,6.471321618631337,0.3285587070869598,2.126209064161404,1.222079589216945,0.904129474944459,0.16633850513813608
Anthony Black,ORL,OKC,0,6.324355748045115,0.32980148203928544,2.085781898648953,1.2626582278481013,0.8231236708008516,0.15867799915576786
Luguentz Dort,OKC,ORL,1,5.074238855866201,0.36845562069832843,1.8696318272097572,0.0,1.8696318272097572,0.5575589699636667
Desmond Bane,ORL,OKC,0,5.420832988466509,0.3208591202400171,1.739323703647427,1.2575230606381371,0.4818006430092898,0.09915950913918414
Jalen Suggs,ORL,OKC,0,5.268092418849028,0.3259281709364878,1.7170197263998412,1.238834487700024,0.4781852386998173,0.09575188147888591
Wendell Carter Jr.,ORL,OKC,0,4.92432549889309,0.33592885956441737,1.6542230489671363,1.2394239423942395,0.41479910657289687,0.08646269897073677
Paolo Banchero,ORL,OKC,0,4.780270778112724,0.3291418995362787,1.5733874042057872,1.2380952380952381,0.335292166110549,0.07518840503241386
Cason Wallace,OKC,ORL,1,4.279202536735681,0.3266932619192608,1.397986635139355,1.2237224761113419,0.17426415902801318,0.05349845036300849
Ajay Mitchell,OKC,ORL,1,4.2028848510794585,0.32691598871894306,1.373990256562509,1.2826735218508998,0.09131673471160928,0.05083561688886251
Tristan Da Silva,ORL,OKC,0,3.864983733519151,0.3335054165259219,1.2889930099132172,1.240740740740741,0.04825226917247627,0.0420049489423453
Chet Holmgren,OKC,ORL,1,3.793816221255709,0.32544048091501365,1.2346613755486378,1.222523360705473,0.01213801484316468,0.03685388078869578
Kenrich Williams,OKC,ORL,1,3.1531877528854144,0.36586580079679487,1.1536435622720682,0.0,1.1536435622720682,0.32055736706003013
Jaylin Williams,OKC,ORL,1,3.062124610404548,0.33874371071725173,1.0372754532070554,1.2652238408580883,-0.22794838765103287,0.021359337525403088
Isaiah Hartenstein,OKC,ORL,1,1.166965561479581,0.32814597512320615,0.3829350521069169,1.2327044025157232,-0.8497693504088063,0.0006608636666858292
